2;0;0;0.0280185;-0.0471094;0;-0
2;0;0;0.0280185;-0.0471094;0;-0
2;0;0;0.0238246;-0.0454202;0;-0
2;0;0;0.0224292;-0.0459324;0;-0
2;0;0;0.0223787;-0.0439733;0;-0
2;0;0;0.0229092;-0.045569;0;-0
2;0;0;0.0243579;-0.0467903;0;-0
2;0;0;0.0243579;-0.0467903;0;-0
2;0;0;0.0250477;-0.0463135;0;-0
2;0;0;0.0256104;-0.046845;0;-0
2;0;0;0.0282804;-0.0423312;0;-0
2;0;0;0.0293597;-0.0404565;0;-0
2;0;0;0.0293597;-0.0404565;0;-0
2;0;0;0.0292294;-0.0430639;0;-0
2;0;0;0.0277211;-0.0466218;0;-0
2;0;0;0.0305422;-0.0450308;0;-0
2;0;0;0.0295765;-0.0476882;0;-0
2;0;0;0.0325166;-0.0432346;0;-0
2;0;0;0.0317016;-0.0455221;0;-0
2;0;0;0.0317016;-0.0455221;0;-0
2;0;0;0.0308441;-0.0463161;0;-0
2;0;0;0.0316185;-0.0456885;0;-0
2;0;0;0.0300992;-0.0459754;0;-0
2;0;0;0.0318298;-0.0393879;0;-0
2;0;0;0.0318298;-0.0393879;0;-0
2;0;0;0.031216;-0.0404712;0;-0
2;0;0;0.0311684;-0.0390138;0;-0
2;0;0;0.0315564;-0.0437535;0;-0
2;0;0;0.0309317;-0.0454802;0;-0
2;0;0;0.0314992;-0.0464721;0;-0
2;0;0;0.0312326;-0.04601;0;-0
2;0;0;0.0312469;-0.0430362;0;-0
2;0;0;0.0309371;-0.041283;0;-0
2;0;0;0.0311065;-0.0402285;0;-0
2;0;0;0.0310033;-0.0387799;0;-0
2;0;0;0.0310033;-0.0387799;0;-0
2;0;0;0.0310462;-0.0409431;0;-0
2;0;0;0.0311293;-0.0401638;0;-0
2;0;0;0.0311187;-0.0435465;0;-0
2;0;0;0.0311586;-0.0404563;0;-0
2;0;0;0.0311414;-0.0404645;0;-0
2;0;0;0.0311298;-0.0399402;0;-0
2;0;0;0.0311914;-0.0413108;0;-0
2;0;0;0.031244;-0.0456011;0;-0
2;0;0;0.0312698;-0.0441767;0;-0
2;0;0;0.0312536;-0.0426908;0;-0
2;0;0;0.0311905;-0.038886;0;-0
2;0;0;0.031188;-0.0386398;0;-0
2;0;0;0.0312107;-0.0422704;0;-0
2;0;0;0.0312591;-0.0463561;0;-0
2;0;0;0.0312583;-0.0487369;0;-0
2;0;0;0.0312195;-0.0486811;0;-0
2;0;0;0.0312195;-0.0486811;0;-0
2;0;0;0.0311665;-0.0469208;0;-0
2;0;0;0.031145;-0.0463043;0;-0
2;0;0;0.0296517;-0.0468823;0;-0
2;0;0;0.0278249;-0.0471172;0;-0
2;0;0;0.0259469;-0.0479757;0;-0
2;0;0;0.0262124;-0.047266;0;-0
2;0;0;0.0291556;-0.0471584;0;-0
