6.39981e+07;2;0;0;0.0311606;-0.0565643;0;-0
6.40019e+07;2;0;0;0.0313751;-0.0544807;0;-0
6.40019e+07;2;0;0;0.0313751;-0.0544807;0;-0
6.4007e+07;2;0;0;0.0312443;-0.0553422;0;-0
6.40121e+07;2;0;0;0.0313321;-0.0542534;0;-0
6.40173e+07;2;0;0;0.0314646;-0.0554136;0;-0
6.40226e+07;2;0;0;0.0313935;-0.0554053;0;-0
6.4027e+07;2;0;0;0.0315055;-0.055012;0;-0
6.40323e+07;2;0;0;0.0314507;-0.0553241;0;-0
6.4037e+07;2;0;0;0.0314455;-0.0548796;0;-0
6.4042e+07;2;0;0;0.0314515;-0.0551809;0;-0
6.40472e+07;2;0;0;0.0313741;-0.055186;0;-0
6.40522e+07;2;0;0;0.0313698;-0.0550326;0;-0
6.40574e+07;2;0;0;0.0313182;-0.0551659;0;-0
6.4062e+07;2;0;0;0.0313068;-0.054979;0;-0
6.40721e+07;2;0;0;0.0313593;-0.055064;0;-0
6.40772e+07;2;0;0;0.0314254;-0.0550159;0;-0
6.40772e+07;2;0;0;0.0314254;-0.0550159;0;-0
6.40821e+07;2;0;0;0.0314666;-0.0550946;0;-0
6.40873e+07;2;0;0;0.0314954;-0.0550566;0;-0
6.40977e+07;2;0;0;0.0314757;-0.0551471;0;-0
6.41221e+07;2;0;0;0.0278678;-0.0551115;0;-0
6.41272e+07;2;0;0;0.0244066;-0.0551374;0;-0
6.41322e+07;2;0;0;0.0227886;-0.0551597;0;-0
6.41376e+07;2;0;0;0.0237957;-0.0551333;0;-0
6.41523e+07;2;0;0;0.0322854;-0.0585631;0;-0
6.41575e+07;2;0;0;0.0330323;-0.0567379;0;-0
6.41777e+07;2;0;0;0.0310038;-0.0556372;0;-0
6.41777e+07;2;0;0;0.0310038;-0.0556372;0;-0
6.41922e+07;2;0;0;0.0311995;-0.0546285;0;-0
6.41972e+07;2;0;0;0.0298961;-0.0548432;0;-0
6.42022e+07;2;0;0;0.0278475;-0.0553081;0;-0
6.42022e+07;2;0;0;0.0278475;-0.0553081;0;-0
6.42072e+07;2;0;0;0.024754;-0.0551432;0;-0
6.42123e+07;2;0;0;0.0229753;-0.0556561;0;-0
6.42224e+07;2;0;0;0.0265306;-0.0552617;0;-0
6.42273e+07;2;0;0;0.0296531;-0.0552801;0;-0
6.42323e+07;2;0;0;0.0288833;-0.0551046;0;-0
6.42422e+07;2;0;0;0.0244307;-0.0551482;0;-0
6.42474e+07;2;0;0;0.0248387;-0.0551001;0;-0
6.42524e+07;2;0;0;0.0298133;-0.0550109;0;-0
6.4261e+07;2;0;0;0.0309445;-0.0549247;0;-0
6.42875e+07;2;0;0;0.0299843;-0.0552315;0;-0
6.42982e+07;2;0;0;0.0310777;-0.0551638;0;-0
6.43024e+07;2;0;0;0.0309126;-0.055133;0;-0
6.43024e+07;2;0;0;0.0309126;-0.055133;0;-0
6.43077e+07;2;0;0;0.0309847;-0.0550787;0;-0
6.43124e+07;2;0;0;0.0327744;-0.0550135;0;-0
6.43177e+07;2;0;0;0.0304114;-0.055042;0;-0
6.43275e+07;2;0;0;0.030473;-0.0550345;0;-0
6.43324e+07;2;0;0;0.031443;-0.0550172;0;-0
6.43377e+07;2;0;0;0.0316504;-0.0550303;0;-0
6.43426e+07;2;0;0;0.0311252;-0.0550583;0;-0
6.43474e+07;2;0;0;0.0317573;-0.0550604;0;-0
6.43625e+07;2;0;0;0.0315393;-0.0551024;0;-0
6.43677e+07;2;0;0;0.031281;-0.055118;0;-0
6.43727e+07;2;0;0;0.0314974;-0.0551214;0;-0
6.4378e+07;2;0;0;0.0312719;-0.0551328;0;-0
6.4378e+07;2;0;0;0.0312719;-0.0551328;0;-0
6.43875e+07;2;0;0;0.0313636;-0.0551269;0;-0
6.43925e+07;2;0;0;0.031269;-0.0551199;0;-0
6.43975e+07;2;0;0;0.0313934;-0.0566436;0;-0
6.44026e+07;2;0;0;0.0313659;-0.0585229;0;-0
6.44026e+07;2;0;0;0.0313659;-0.0585229;0;-0
6.44077e+07;2;0;0;0.0314778;-0.0620101;0;-0
6.44181e+07;2;0;0;0.0315651;-0.0626625;0;-0
6.44226e+07;2;0;0;0.031606;-0.0600632;0;-0
6.44276e+07;2;0;0;0.0315308;-0.0552205;0;-0
6.44329e+07;2;0;0;0.0315318;-0.0541661;0;-0
6.44377e+07;2;0;0;0.0315149;-0.0533882;0;-0
6.44526e+07;2;0;0;0.0314138;-0.0551176;0;-0
6.44579e+07;2;0;0;0.0313773;-0.055515;0;-0
6.44627e+07;2;0;0;0.0313266;-0.054552;0;-0
6.44777e+07;2;0;0;0.0312947;-0.0550973;0;-0
6.44931e+07;2;0;0;0.0313652;-0.0549732;0;-0
6.4498e+07;2;0;0;0.0313948;-0.055003;0;-0
6.45028e+07;2;0;0;0.0314086;-0.0549361;0;-0
6.45079e+07;2;0;0;0.031414;-0.0550708;0;-0
6.45127e+07;2;0;0;0.0314072;-0.0549874;0;-0
6.45276e+07;2;0;0;0.031405;-0.0551805;0;-0
6.45327e+07;2;0;0;0.0314164;-0.0552557;0;-0
6.45477e+07;2;0;0;0.0314405;-0.0551397;0;-0
6.45727e+07;2;0;0;0.0279957;-0.0549936;0;-0
6.45784e+07;2;0;0;0.0245313;-0.05507;0;-0
6.45828e+07;2;0;0;0.0229053;-0.0551402;0;-0
6.45877e+07;2;0;0;0.0223623;-0.0551935;0;-0
6.46032e+07;2;0;0;0.0236048;-0.0537956;0;-0
6.46032e+07;2;0;0;0.0236048;-0.0537956;0;-0
6.46081e+07;2;0;0;0.025286;-0.0519369;0;-0
6.46128e+07;2;0;0;0.0262573;-0.048446;0;-0
6.46182e+07;2;0;0;0.030118;-0.0482307;0;-0
6.46278e+07;2;0;0;0.0325582;-0.0535478;0;-0
6.46328e+07;2;0;0;0.0321072;-0.0564727;0;-0
