7;0;0;0.044653;-0.0210904;-11.2024;-5.47144
7;-0.0653716;-0.033116;0.0438949;-0.0450855;-11.7406;-5.94756
7;-0.0653716;-0.033116;0.0438949;-0.0450855;-11.7406;-5.94756
7;-0.122305;-0.0645714;0.047848;-0.0578079;-12.186;-6.73275
7;-0.182943;-0.0993773;0.0480017;-0.0471074;-12.6329;-7.25122
7;-0.248103;-0.134976;0.0490299;-0.0210516;-13.053;-7.13111
7;-0.318992;-0.170625;0.0404022;-0.0155075;-13.6744;-6.87679
7;-0.396007;-0.208475;0.0386234;-0.0325561;-14.3258;-7.04052
7;-0.462977;-0.243169;0.0396286;-0.0546271;-14.9486;-7.74421
7;-0.539922;-0.285209;0.0462653;-0.0537634;-15.4137;-8.42146
7;-0.623567;-0.330341;0.0519544;-0.0292551;-15.7463;-8.4962
7;-0.70024;-0.369177;0.047474;-0.013982;-16.1894;-8.20025
7;-0.782674;-0.409287;0.0432489;-0.02342;-16.7278;-8.13923
7;-0.782674;-0.409287;0.0432489;-0.02342;-16.7278;-8.13923
7;-0.880661;-0.458975;0.0375901;-0.0538062;-17.3982;-8.82238
7;-0.961115;-0.502783;0.042027;-0.0652111;-17.9586;-9.7787
7;-1.053;-0.554196;0.0467147;-0.0478102;-18.4073;-10.299
7;-1.1481;-0.605538;0.0486228;-0.0207029;-18.808;-10.1546
7;-1.24324;-0.653934;0.044321;-0.0128199;-19.3066;-9.82068
7;-1.24324;-0.653934;0.044321;-0.0128199;-19.3066;-9.82068
7;-1.34907;-0.707599;0.0392151;-0.0378522;-19.9232;-10.1025
7;-1.4525;-0.762594;0.0425458;-0.0580748;-20.4573;-10.8772
7;-1.56634;-0.825662;0.0455506;-0.056088;-20.9257;-11.5935
7;-1.65592;-0.874879;0.053318;-0.0294515;-21.2067;-11.6518
7;-1.76556;-0.932045;0.0450767;-0.0128301;-21.6858;-11.3066
7;-1.76556;-0.932045;0.0450767;-0.0128301;-21.6858;-11.3066
7;-1.86435;-0.982175;0.0425608;-0.0265156;-20.0462;-10.1725
7;-1.95861;-1.03145;0.0394632;-0.0506851;-18.6426;-9.74599
7;-2.05295;-1.08352;0.0437045;-0.0601481;-19.1454;-10.5668
7;-2.17131;-1.14949;0.0512762;-0.0384826;-19.4665;-10.849
7;-2.25032;-1.19174;0.0463701;-0.0187539;-19.9105;-10.6498
7;-2.25032;-1.19174;0.0463701;-0.0187539;-19.9105;-10.6498
7;-2.35353;-1.2445;0.0436527;-0.0179967;-20.4143;-10.4349
7;-2.45853;-1.29887;0.0387849;-0.0452688;-21.0333;-10.8899
7;-2.55545;-1.35175;0.04428;-0.0593226;-19.4155;-10.5944
7;-2.65411;-1.40718;0.0501118;-0.0480036;-19.764;-11.1033
7;-2.75972;-1.46476;0.0495334;-0.0219628;-20.124;-10.9708
7;-2.75972;-1.46476;0.0495334;-0.0219628;-20.124;-10.9708
7;-2.86412;-1.51805;0.0423302;-0.00972895;-20.6478;-10.5412
7;-2.9759;-1.57388;0.0365886;-0.031159;-21.3004;-10.6374
7;-3.08071;-1.62786;0.041255;-0.0521156;-21.8344;-11.2464
7;-3.18715;-1.68485;0.0493895;-0.0530639;-22.1758;-11.8733
7;-3.29589;-1.74282;0.0562438;-0.0295003;-22.355;-11.9181
7;-3.29589;-1.74282;0.0562438;-0.0295003;-22.355;-11.9181
7;-3.41094;-1.80097;0.0471063;-0.0104119;-22.7553;-11.502
7;-3.5305;-1.8596;0.0386743;-0.0251566;-23.3528;-11.4497
7;-3.64723;-1.91838;0.0364038;-0.053223;-23.9975;-12.0857
7;-3.7742;-1.98625;0.0425843;-0.0685685;-24.4938;-13.0924
7;-3.97499;-2.09752;0.0544699;-0.0523175;-24.703;-13.6897
7;-4.02785;-2.12633;0.0498817;-0.025894;-25.0267;-13.6403
7;-4.14712;-2.18955;0.0422431;-0.0233192;-25.5294;-13.5306
7;-4.28772;-2.26433;0.0369808;-0.043318;-26.1537;-13.9111
7;-4.42109;-2.33834;0.0395757;-0.0651306;-26.7161;-14.8251
7;-4.55232;-2.41367;0.0519725;-0.0553647;-26.9804;-15.4885
7;-4.55232;-2.41367;0.0519725;-0.0553647;-26.9804;-15.4885
7;-4.68495;-2.48928;0.0513545;-0.0306891;-27.2666;-15.5437
7;-4.8199;-2.56308;0.0431798;-0.0130839;-27.7454;-15.1728
7;-4.95789;-2.63658;0.0337925;-0.0288021;-25.6686;-13.6725
7;-5.06913;-2.69709;0.0331811;-0.0543373;-23.8097;-12.9501
7;-5.1823;-2.7615;0.0459013;-0.059806;-21.8301;-12.4249
7;-5.1823;-2.7615;0.0459013;-0.059806;-21.8301;-12.4249
7;-5.36044;-2.85985;0.0531827;-0.0140891;-18.0746;-9.97887
7;-5.44503;-2.90401;0.0437094;-0.0177301;-16.7305;-8.73499
7;-5.52232;-2.94421;0.037081;-0.0395695;-15.6825;-8.15613
7;-5.59543;-2.98441;0.04112;-0.0568023;-14.6464;-8.05457
7;-5.59543;-2.98441;0.04112;-0.0568023;-14.6464;-8.05457
7;-5.72237;-3.05331;0.0513759;-0.0210184;-12.3961;-6.72797
7;-5.77762;-3.08041;0.042485;-0.0137006;-11.6675;-5.72282
7;-5.83471;-3.10737;0.0307684;-0.0345846;-11.291;-5.33248
7;-5.89518;-3.13775;0.0293849;-0.0579715;-12.1133;-6.08533
7;-5.89518;-3.13775;0.0293849;-0.0579715;-12.1133;-6.08533
