2;0;0;0.0235841;-0.0554945;0;-0
2;0;0;0.0235841;-0.0554945;0;-0
7;-0.0933175;0.0938675;0.023554;-0.0552212;-2.54465;2.55965
7;-0.778034;0.822774;0.0305197;-0.0551;-8.73363;9.29727
7;-0.823577;0.871895;0.0292248;-0.0550989;-9.00765;9.71539
7;-0.871619;0.923763;0.0250825;-0.0551869;-9.38324;10.1305
7;-0.928656;0.985171;0.0236542;-0.0552276;-9.79342;10.5439
7;-0.977582;1.03776;0.0240564;-0.0552312;-10.1931;10.9564
7;-1.02549;1.08959;0.0260711;-0.0536634;-10.5429;11.4065
7;-1.13523;1.211;0.0241692;-0.0483392;-11.281;12.4801
7;-3.08799;3.50651;0.0235156;-0.0551748;-19.348;22.7441
7;-3.1739;3.60719;0.0234672;-0.0548876;-19.7402;23.1336
7;-3.27182;3.72148;0.023466;-0.0558951;-20.1314;23.4981
7;-3.48728;3.97141;0.0234738;-0.0551961;-20.9102;24.2549
7;-3.58678;4.08649;0.0235282;-0.0553322;-21.2971;24.632
7;-3.58678;4.08649;0.0235282;-0.0553322;-21.2971;24.632
7;-3.69779;4.21456;0.0235496;-0.0550909;-21.6829;25.0143
7;-3.80513;4.33805;0.0235721;-0.0553846;-22.0676;25.3884
7;-3.93014;4.48151;0.0235746;-0.0552569;-22.4518;25.7648
7;-4.03537;4.60197;0.0235452;-0.0552005;-22.8359;26.1422
7;-5.06273;5.77661;0.024044;-0.0546291;-25.684;29.366
7;-5.1996;5.93259;0.0228526;-0.0559024;-26.0807;29.7217
7;-5.32506;6.07496;0.0222475;-0.0565565;-26.4912;30.0613
7;-7.01643;8.01072;0.0234245;-0.0467467;-30.623;35.0477
7;-13.8107;17.3287;0.0412511;-0.062033;-36.5189;50.0839
7;-13.9575;17.5312;0.0457063;-0.0630564;-36.4019;50.2141
7;-14.1399;17.7838;0.0355967;-0.0522962;-36.5377;50.6028
7;-14.3222;18.0386;0.0411349;-0.0499172;-36.5347;51.0439
7;-14.5057;18.2952;0.0321886;-0.0529452;-36.7468;51.4055
7;-14.8784;18.8151;0.0350575;-0.0595131;-37.0978;51.7387
7;-15.0666;19.079;0.0351922;-0.0499789;-37.2118;52.1962
7;-15.249;19.3398;0.0483376;-0.0390788;-37.0131;52.9145
7;-15.4412;19.6175;0.0380512;-0.0409814;-37.075;53.5784
7;-15.6195;19.8772;0.0373165;-0.0465497;-37.1532;54.1021
7;-23.8047;33.2541;0.0393872;-0.0538423;-42.9031;70.1153
7;-24.0088;33.5878;0.0336916;-0.050894;-43.0874;70.4756
7;-24.2158;33.9279;0.0396723;-0.0504248;-43.1287;70.8455
7;-24.4371;34.2929;0.0380346;-0.0475661;-43.2178;71.2806
7;-24.6451;34.6366;0.0371675;-0.0514982;-43.3337;71.6158
7;-24.8785;35.0237;0.0385957;-0.0496253;-43.4211;71.9941
7;-26.6789;38.0259;0.0295614;-0.0507525;-44.9379;74.9374
7;-26.8931;38.3828;0.0304627;-0.0481043;-45.2244;75.3428
7;-27.1173;38.7559;0.0306782;-0.049957;-45.4954;75.7072
7;-30.9833;45.319;0.0306875;-0.0545725;-48.2474;81.9082
7;-31.2279;45.7345;0.0364348;-0.0527525;-48.3907;82.1842
7;-31.4703;46.1461;0.0370764;-0.053124;-48.5417;82.4393
7;-46.0587;73.0407;0.050221;-0.0451924;-54.9794;101.358
7;-46.3335;73.5502;0.0416114;-0.0327244;-55.0509;102.069
7;-46.6093;74.0623;0.0357871;-0.0410317;-55.2486;102.578
7;-46.8976;74.5945;0.0287655;-0.0584667;-55.6122;102.667
7;-47.1654;75.0865;0.0368246;-0.068589;-55.7835;102.509
7;-48.3032;77.191;0.0264935;-0.0545351;-56.2615;104.057
7;-60.2497;98.8845;0.0331677;-0.0585727;-62.534;113.555
7;-60.535;99.4009;0.0365504;-0.0577376;-62.7767;113.638
7;-80.6147;133.549;0.050234;-0.048979;-74.4177;126.557
7;-81.0001;134.208;0.0504229;-0.0369584;-74.3543;127.097
7;-102.184;170.767;0.0367802;-0.0378925;-81.407;140.49
7;-102.593;171.469;0.0300679;-0.0499943;-81.9275;140.654
7;-103.005;172.172;0.0296211;-0.0520275;-82.525;140.737
7;-111.853;186.774;0.0423193;-0.063818;-88.3361;145.79
7;-131.706;217.131;0.0322542;-0.0419206;-101.505;155.213
7;-132.707;218.653;0.0239935;-0.0589701;-102.31;155.393
7;-133.793;220.285;0.0274308;-0.0536852;-103.414;155.516
7;-160.216;255.829;0.022346;-0.06514;-125.985;169.477
7;-160.853;256.687;0.0394282;-0.0502603;-126.03;169.588
7;-166.762;264.33;0.0285816;-0.0824649;-130.406;168.682
7;-167.476;269.07;-0.00819645;-0.0343169;-3.5655;23.6532
7;-167.488;269.179;-0.0081369;-0.0309305;-2.56624;23.1266
